repo_name,workflow_path,workflow_type,visibility,archived,forked,total_jobs,reusable_workflow,workflow_url,repo_url
pytorch,triage.yml,workflow,public,1,1,1,0,https://github.com/openai/pytorch/blob/master/.github/workflows/triage.yml,https://github.com/openai/pytorch
pytorch,update_s3_htmls.yml,workflow,public,1,1,1,0,https://github.com/openai/pytorch/blob/master/.github/workflows/update_s3_htmls.yml,https://github.com/openai/pytorch
sites,test.yml,workflow,public,0,0,1,0,https://github.com/openai/sites/blob/main/.github/workflows/test.yml,https://github.com/openai/sites
snap-o,android-link.yml,workflow,public,0,0,2,0,https://github.com/openai/snap-o/blob/main/.github/workflows/android-link.yml,https://github.com/openai/snap-o
snap-o,electron.yml,workflow,public,0,0,1,0,https://github.com/openai/snap-o/blob/main/.github/workflows/electron.yml,https://github.com/openai/snap-o
snap-o,mac.yml,workflow,public,0,0,2,0,https://github.com/openai/snap-o/blob/main/.github/workflows/mac.yml,https://github.com/openai/snap-o
symphony,make-all.yml,workflow,public,0,0,1,0,https://github.com/openai/symphony/blob/main/.github/workflows/make-all.yml,https://github.com/openai/symphony
symphony,pr-description-lint.yml,workflow,public,0,0,1,0,https://github.com/openai/symphony/blob/main/.github/workflows/pr-description-lint.yml,https://github.com/openai/symphony
tart,build.yml,workflow,public,0,0,2,0,https://github.com/openai/tart/blob/main/.github/workflows/build.yml,https://github.com/openai/tart
tiktoken,build_wheels.yml,workflow,public,0,0,4,0,https://github.com/openai/tiktoken/blob/main/.github/workflows/build_wheels.yml,https://github.com/openai/tiktoken
tunnel-client,release.yml,workflow,public,0,0,3,0,https://github.com/openai/tunnel-client/blob/master/.github/workflows/release.yml,https://github.com/openai/tunnel-client
vetu,main.yml,workflow,public,0,0,1,0,https://github.com/openai/vetu/blob/main/.github/workflows/main.yml,https://github.com/openai/vetu
whisper,python-publish.yml,workflow,public,0,0,1,0,https://github.com/openai/whisper/blob/main/.github/workflows/python-publish.yml,https://github.com/openai/whisper
whisper,test.yml,workflow,public,0,0,2,0,https://github.com/openai/whisper/blob/main/.github/workflows/test.yml,https://github.com/openai/whisper
