org,repo,workflow,ref,url,runner,self_hosted,supported
openai,pytorch,.github/workflows/generated-linux-xenial-py3.6-clang7-asan.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-linux-xenial-py3.6-clang7-asan.yml,ubuntu-18.04,0,0
openai,pytorch,.github/workflows/generated-linux-xenial-py3.6-gcc5.4.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-linux-xenial-py3.6-gcc5.4.yml,linux.2xlarge,1,1
openai,pytorch,.github/workflows/generated-linux-xenial-py3.6-gcc5.4.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-linux-xenial-py3.6-gcc5.4.yml,ubuntu-18.04,0,0
openai,pytorch,.github/workflows/generated-linux-xenial-py3.6-gcc7-bazel-test.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-linux-xenial-py3.6-gcc7-bazel-test.yml,linux.2xlarge,1,1
openai,pytorch,.github/workflows/generated-linux-xenial-py3.6-gcc7-bazel-test.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-linux-xenial-py3.6-gcc7-bazel-test.yml,ubuntu-18.04,0,0
openai,pytorch,.github/workflows/generated-parallelnative-linux-xenial-py3.6-gcc5.4.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-parallelnative-linux-xenial-py3.6-gcc5.4.yml,linux.2xlarge,1,1
openai,pytorch,.github/workflows/generated-parallelnative-linux-xenial-py3.6-gcc5.4.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-parallelnative-linux-xenial-py3.6-gcc5.4.yml,ubuntu-18.04,0,0
openai,pytorch,.github/workflows/generated-periodic-libtorch-linux-xenial-cuda11.1-py3.6-gcc7.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-periodic-libtorch-linux-xenial-cuda11.1-py3.6-gcc7.yml,linux.2xlarge,1,1
openai,pytorch,.github/workflows/generated-periodic-libtorch-linux-xenial-cuda11.1-py3.6-gcc7.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-periodic-libtorch-linux-xenial-cuda11.1-py3.6-gcc7.yml,ubuntu-18.04,0,0
openai,pytorch,.github/workflows/generated-periodic-linux-xenial-cuda11.1-py3.6-gcc7.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-periodic-linux-xenial-cuda11.1-py3.6-gcc7.yml,linux.2xlarge,1,1
openai,pytorch,.github/workflows/generated-periodic-linux-xenial-cuda11.1-py3.6-gcc7.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-periodic-linux-xenial-cuda11.1-py3.6-gcc7.yml,ubuntu-18.04,0,0
openai,pytorch,.github/workflows/generated-periodic-win-vs2019-cuda11.1-py3.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-periodic-win-vs2019-cuda11.1-py3.yml,ubuntu-18.04,0,0
openai,pytorch,.github/workflows/generated-periodic-win-vs2019-cuda11.1-py3.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-periodic-win-vs2019-cuda11.1-py3.yml,windows.4xlarge,1,1
openai,pytorch,.github/workflows/generated-puretorch-linux-xenial-py3.6-gcc5.4.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-puretorch-linux-xenial-py3.6-gcc5.4.yml,linux.2xlarge,1,1
openai,pytorch,.github/workflows/generated-puretorch-linux-xenial-py3.6-gcc5.4.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-puretorch-linux-xenial-py3.6-gcc5.4.yml,ubuntu-18.04,0,0
openai,pytorch,.github/workflows/generated-win-vs2019-cpu-py3.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-win-vs2019-cpu-py3.yml,ubuntu-18.04,0,0
openai,pytorch,.github/workflows/generated-win-vs2019-cpu-py3.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-win-vs2019-cpu-py3.yml,windows.4xlarge,1,1
openai,pytorch,.github/workflows/generated-win-vs2019-cuda11.3-py3.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-win-vs2019-cuda11.3-py3.yml,ubuntu-18.04,0,0
openai,pytorch,.github/workflows/generated-win-vs2019-cuda11.3-py3.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-win-vs2019-cuda11.3-py3.yml,windows.4xlarge,1,1
openai,pytorch,.github/workflows/lint.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/lint.yml,linux.2xlarge,1,1
openai,pytorch,.github/workflows/lint.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/lint.yml,ubuntu-18.04,0,0
openai,pytorch,.github/workflows/push_nightly_docker_ghcr.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/push_nightly_docker_ghcr.yml,linux.2xlarge,1,1
openai,pytorch,.github/workflows/run_torchbench.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/run_torchbench.yml,self-hosted,1,1
openai,pytorch,.github/workflows/stale_pull_requests.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/stale_pull_requests.yml,ubuntu-18.04,0,0
openai,pytorch,.github/workflows/test_tools.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/test_tools.yml,ubuntu-18.04,0,0
openai,pytorch,.github/workflows/triage.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/triage.yml,ubuntu-18.04,0,0
openai,pytorch,.github/workflows/update_s3_htmls.yml,master,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/update_s3_htmls.yml,ubuntu-18.04,0,0
openai,snap-o,.github/workflows/android.yml,main,https://github.com/openai/snap-o/blob/322de4a9af48c5bfa0add99d42b817ae08c51d48/.github/workflows/android.yml,ubuntu-latest,0,1
openai,snap-o,.github/workflows/ci.yml,main,https://github.com/openai/snap-o/blob/322de4a9af48c5bfa0add99d42b817ae08c51d48/.github/workflows/ci.yml,macos-15,0,1
openai,snap-o,.github/workflows/ci.yml,main,https://github.com/openai/snap-o/blob/322de4a9af48c5bfa0add99d42b817ae08c51d48/.github/workflows/ci.yml,ubuntu-latest,0,1
openai,tiktoken,.github/workflows/build_wheels.yml,main,https://github.com/openai/tiktoken/blob/97e49cbadd500b5cc9dbb51a486f0b42e6701bee/.github/workflows/build_wheels.yml,macos-latest,0,1
openai,tiktoken,.github/workflows/build_wheels.yml,main,https://github.com/openai/tiktoken/blob/97e49cbadd500b5cc9dbb51a486f0b42e6701bee/.github/workflows/build_wheels.yml,ubuntu-24.04-arm,0,1
openai,tiktoken,.github/workflows/build_wheels.yml,main,https://github.com/openai/tiktoken/blob/97e49cbadd500b5cc9dbb51a486f0b42e6701bee/.github/workflows/build_wheels.yml,ubuntu-latest,0,1
openai,tiktoken,.github/workflows/build_wheels.yml,main,https://github.com/openai/tiktoken/blob/97e49cbadd500b5cc9dbb51a486f0b42e6701bee/.github/workflows/build_wheels.yml,windows-latest,0,1
openai,whisper,.github/workflows/python-publish.yml,main,https://github.com/openai/whisper/blob/c0d2f624c09dc18e709e37c2ad90c039a4eb72a2/.github/workflows/python-publish.yml,ubuntu-latest,0,1
openai,whisper,.github/workflows/test.yml,main,https://github.com/openai/whisper/blob/c0d2f624c09dc18e709e37c2ad90c039a4eb72a2/.github/workflows/test.yml,ubuntu-latest,0,1
